material_slug,title,price_usd,sale_date,weight_grams,price_per_gram,source
gibeon-meteorite,Gibeon Iron Meteorite Slice 845 Grams,2495,2023-12-13,845,2.95,WorthPoint
gibeon-meteorite,"GIBEON METEORITE 3,050 G 6.725 Lbs",4500,2023-12-10,50,90,WorthPoint
gibeon-meteorite,BEAUTIFUL 5.1g ETCHED GIBEON IRON METEORITE THIN SLICE W/ SUPERB ETCH!!!,95,2023-12-08,5.1,18.63,WorthPoint
gibeon-meteorite,Etched Gibeon Meteorite Slice - 176 Grams - Superb Condition,207.5,2023-12-08,176,1.18,WorthPoint
gibeon-meteorite,Complete Gibeon Meteorite - 2540 Grams (Large) - Superb Condition,3050,2023-12-08,2540,1.2,WorthPoint
gibeon-meteorite,Fantastic Etched Gibeon Meteorite Slice 27.87mm Round,41,2023-11-18,,,WorthPoint
gibeon-meteorite,"GIBEON METEORITE SPHERE 32 Mm, 1.25"" 139 Grams",700,2023-11-18,139,5.04,WorthPoint
gibeon-meteorite,GIBEON Meteorite Fragment + Etched Slice Prehistoric Found 1836,49.2,2023-10-22,,,WorthPoint
gibeon-meteorite,"Gibeon, Iron, IVA, Found In Namibia 1836, 16.22 Gram Slice",45,2023-10-19,16.22,2.77,WorthPoint
gibeon-meteorite,Gibeon Meteorite Guitar Pick,154,2023-09-21,,,WorthPoint
gibeon-meteorite,Gibeon Meteorite Iron Meteorite.,102.5,2023-09-18,,,WorthPoint
gibeon-meteorite,Mel Pardue Custom Sole Author Interframe Art Folder ~ Meteorite ~ Damascus ~ 1/1,1499,2023-09-04,,,WorthPoint
gibeon-meteorite,Gibeon IVA Iron Meteorite 175.4g Meteorite Stunning Etch.,610,2023-08-28,175.4,3.48,WorthPoint
gibeon-meteorite,George Muller Custom Dress LL-BB Flipper ~ Damasteel ~ Meteorite ~Fossil Mammoth,799,2023-08-25,,,WorthPoint
gibeon-meteorite,Gibeon IVA Iron Meteorite 167.5g Meteorite Stunning Etch.,898,2023-08-14,167.5,5.36,WorthPoint
gibeon-meteorite,MOLDAVITE Charm .925 Silver Muonionalusta Meteorite Cube. Gibeon Ring,204.06,2023-07-26,,,WorthPoint
gibeon-meteorite,Gibeon IVA Iron Meteorite 200.85g Meteorite Stunning Etch.,818,2023-07-24,200.85,4.07,WorthPoint
gibeon-meteorite,William Henry - Gentac Copernicus,1600,2023-07-23,,,WorthPoint
gibeon-meteorite,"Gibeon Meteorite ""The Fireball""",750,2023-07-22,,,WorthPoint
gibeon-meteorite,Gibeon Meteorites (Group Of 5),575,2023-07-22,,,WorthPoint
gibeon-meteorite,"Gibeon Meteorite ""The Hawk""",1625,2023-07-22,,,WorthPoint
gibeon-meteorite,SUPERB 103g ETCHED GIBEON METEORITE THUMBPRINTED END CUT W/ UNIQUE SHAPE!!!,401.84,2023-07-14,103,3.9,WorthPoint
gibeon-meteorite,Gibeon Meteorite Plate 17g - Etched - Nickel Iron Octahedrite - Old Collection,65,2023-07-13,17,3.82,WorthPoint
gibeon-meteorite,Gibeon Meteorite Plate 55g - Etched - Nickel Iron Octahedrite - Old Collection,210,2023-07-12,55,3.82,WorthPoint
gibeon-meteorite,BEAUTIFUL 44g ETCHED GIBEON IRON METEORITE PART SLICE SLAB W/ BRILLIANT ETCH!,206.17,2023-07-04,44,4.69,WorthPoint
gibeon-meteorite,Gibeon IVA Iron Meteorite 157.6g Meteorite Stunning Etch.,610,2023-07-03,157.6,3.87,WorthPoint
gibeon-meteorite,Beautiful 184 Gm Etched Gibeon Meteorite Slice 4x3 Inches Slab,700,2023-06-24,184,3.8,WorthPoint
gibeon-meteorite,Rare Gibeon Meteorite,3000,2023-06-18,,,WorthPoint
gibeon-meteorite,Starborn Vintage Sterling 925 Gibeon Meteorite Pendant (c266a),59.99,2023-06-16,925,0.06,WorthPoint
gibeon-meteorite,Beautiful 88 Gm Etched Gibeon Meteorite Slice 3x1.5 Inches,370,2023-06-14,88,4.2,WorthPoint
gibeon-meteorite,Beautiful 55 Gm Etched Gibeon Meteorite Slice 1.5x1.75 Inches,269.1,2023-06-14,55,4.89,WorthPoint
gibeon-meteorite,Gibeon Meteorite 24 Gr. Namibia,12.99,2023-06-04,24,0.54,WorthPoint
gibeon-meteorite,"9 Gram GIBEON METEORITE CONCHA IN FLOATING DISPLAY CASE, ROBT. HAAG COLLECTION",175,2023-05-27,9,19.44,WorthPoint
gibeon-meteorite,Gibeon Meteorite 122.79g Slice,184.5,2023-05-23,122.79,1.5,WorthPoint
gibeon-meteorite,Gibeon IVA Iron Meteorite 157.75g Meteorite Stunning Etch.,999,2023-05-22,157.75,6.33,WorthPoint
gibeon-meteorite,"Natural History Auction Catalog Fossil, Meteorites, Dinosaur Eggs, Minerals Gems",7.9,2023-05-15,,,WorthPoint
gibeon-meteorite,Gibeon Iron Meteorite Sphere: 1.3 Grams,5.5,2023-05-10,1.3,4.23,WorthPoint
gibeon-meteorite,2 Gibeon Meteorite Slices!,163.5,2023-04-30,2,81.75,WorthPoint
gibeon-meteorite,GIBEON METEORITE SPHERE 201 G,900,2023-04-19,201,4.48,WorthPoint
gibeon-meteorite,17.1 Gram GIBEON Fragment Iron Meteorite Etched With COA,64.95,2023-04-17,17.1,3.8,WorthPoint
gibeon-meteorite,"GIBEON METEORITE 3,900g 8.6 Lbs",10725,2023-04-10,900,11.92,WorthPoint
