material_slug,title,price_usd,sale_date,weight_grams,price_per_gram,source
osmium,"Osmium Metal Bead, 5.1 Gram, 99.95%. AI-free Listing",220,2025-04-17,5.1,43.14,WorthPoint
osmium,"""PARLIAMENT LP """"Osmium"""" ORIGINAL INVICTUS RECORDS W. George Clinton EX/NM""",399.99,2025-04-16,,,WorthPoint
osmium,PARLIMENT Osmium Deluxe DEMON Us MINT NEW Re RSD Green Wax,30,2025-04-13,,,WorthPoint
osmium,Parliament ‎Osmium LP Invictus ST-7302 1970 US 1st Press Nm/Nm Shrink,399.99,2025-04-13,,,WorthPoint
osmium,"RARE HISTORIC Native Osmium & Iridium Crystals URALS, RUSSIA - Ex. Fioravanti",455.89,2025-04-11,,,WorthPoint
osmium,Antique Duotone Osmium Phonograph Needle Package Advertising W/Needle Original,8.99,2025-04-10,,,WorthPoint
osmium,Vintage B&w 8x10 Press Photo Ruth Copeland Foggy Days / I Need Him,9.99,2025-04-09,,,WorthPoint
osmium,Osmium Metal 10 Gram Bead 99.95% For Element Collection USA SHIPPING,400,2025-04-05,10,40,WorthPoint
osmium,Crystalline Osmium 0.5 Gram Sealed In Acrylic Housing - Made In Austria,68,2025-03-24,0.5,136,WorthPoint
osmium,PARLIAMENT - OSMIUM ( LP ) Picture Disc 2003 Italy Re Earmark 44008 P,99.95,2025-03-20,,,WorthPoint
osmium,"Osmium 1 Oz Ingot Sealed In Acrylic Housing, Made By SMT/Meta Metals Of Austria",1610,2025-03-18,28.35,56.79,WorthPoint
osmium,Parliament Osmium (2019) NEW Shrink Wrap Tear,22.95,2025-03-16,,,WorthPoint
osmium,Parliament ‎Osmium LP Invictus ST-7302 1970 Los Angeles US 1st Press VG/VG,250,2025-03-10,,,WorthPoint
osmium,1 T Oz Rhodium Bar 999.0 Pure Sealed Assay Card London #R22133 Baird Mint RARE!,8300,2025-03-03,,,WorthPoint
osmium,Parliament ‎Osmium-LP Invictus – ST-7302 US — 1970 1st Press VG,375,2025-03-03,,,WorthPoint
osmium,"""PARLIAMENT """"Osmium"""" 2xLP NM/ EX Green Vinyl RSD. Funkadelic, George Clinton""",29,2025-02-24,,,WorthPoint
