material_slug,title,price_usd,sale_date,weight_grams,price_per_gram,source
bismuth-crystal,80g Natural Aura Green Titanium Quartz Crystal Stone Cluster Specimens Healing,9.97,2024-12-28,80,0.12,WorthPoint
bismuth-crystal,"""2.4"""" BISMUTH Iridescent Hopper Crystals Cluster - Lab Grown""",11,2024-12-20,,,WorthPoint
bismuth-crystal,Gemmy Bismuth Crystal Cluster Large 1.1 LB Blue Gold Purple 520g,54.9,2024-12-19,520,0.11,WorthPoint
bismuth-crystal,Bismuth Crystal 274g Cubic Gold Copper Blue Purple Aura,34.9,2024-12-18,274,0.13,WorthPoint
bismuth-crystal,Bright Rainbow Bismuth Crystals !! Set Of 3 !! Colorful And Ready For Display !!,9.09,2024-12-17,,,WorthPoint
bismuth-crystal,Rainbow Bismuth Crystals !! Set Of 3 !! Colorful And Ready For Display !!,9.09,2024-12-17,,,WorthPoint
bismuth-crystal,Rainbow Bismuth Crystal Specimen From England 47.5 Grams Display,9.99,2024-12-15,47.5,0.21,WorthPoint
bismuth-crystal,"""Bismuth Crystal Christmas Tree Cluster Plate + Display Stand Large 3.5 LB, 8"""" In""",139.9,2024-12-14,,,WorthPoint
bismuth-crystal,2.25LB Cubic Bismuth Crystal Cluster Large 984g Blue Gold Purple,89,2024-12-14,984,0.09,WorthPoint
bismuth-crystal,4.25lb Rainbow Bismuth Crystal Cluster Large 1930g,99,2024-12-14,1930,0.05,WorthPoint
bismuth-crystal,Rainbow Bismuth Crystal Specimen From England 61.3 Grams Display,14.99,2024-12-14,61.3,0.24,WorthPoint
bismuth-crystal,Natural Rainbow Aura Titanium Bismuth Specimen Stone Crystal Cluster Gift,10.11,2024-12-13,,,WorthPoint
bismuth-crystal,"Bismuth Crystal Chinese Halloween Pumpkin, Broom And Witch Hat (3 Piece Set)",35,2024-12-13,,,WorthPoint
bismuth-crystal,Bismuth Crystal,17.85,2024-12-12,,,WorthPoint
bismuth-crystal,A Beautiful Set Of 4 Copper/bismuth Variety! - Free Shipping!,15.99,2024-12-11,,,WorthPoint
bismuth-crystal,Rainbow Bismuth Crystal Cubic Cluster 202g,27.9,2024-12-11,202,0.14,WorthPoint
bismuth-crystal,Cubic Rainbow Bismuth Crystal 300g Energon Cube Gold Copper Blue & Purple Colors,34.9,2024-12-11,300,0.12,WorthPoint
bismuth-crystal,1lb Bismuth Crystal Cluster Blue And Gold Large 442g,39.9,2024-12-11,442,0.09,WorthPoint
bismuth-crystal,"Bismuth Crystal, Large Bismuth Mineral Specimen, Irregular Healing Stone, Rai...",20.77,2024-12-10,,,WorthPoint
bismuth-crystal,Bismuth Crystal Rainbow Stingray,55,2024-12-10,,,WorthPoint
bismuth-crystal,Large Rainbow Bismuth Crystal Pyramid Aura Power 288g,34.9,2024-12-08,288,0.12,WorthPoint
bismuth-crystal,"""1.8"""" BEAUTIFUL RAINBOW BISMUTH CRYSTAL MINERAL METAL CLUSTER (LAB GROWN) 65g *A1""",16.49,2024-12-08,65,0.25,WorthPoint
bismuth-crystal,Lot Of 10 Bismuth Crystals Wire Wrap- Education- Crystal Grid- Rainbow BisLot302,30.5,2024-12-07,,,WorthPoint
bismuth-crystal,Lot Of 3 Rainbow Bismuth Crystal Clusters 238g,19.9,2024-12-07,238,0.08,WorthPoint
bismuth-crystal,Bismuth Crystal Rainbow Large Skull/Butterfly,35,2024-11-30,,,WorthPoint
bismuth-crystal,"""Large 4"""" Rainbow Bismuth Crystal 1 LB 502g""",44.9,2024-11-27,502,0.09,WorthPoint
bismuth-crystal,Bismuth Crystal Lucky Cat,75,2024-11-25,,,WorthPoint
bismuth-crystal,Bismuth Crystal Pyramid Cluster Large 1.6 LB Rainbow Aura 718g,49.9,2024-11-24,718,0.07,WorthPoint
bismuth-crystal,"""2.1"""" BISMUTH Iridescent Hopper Crystals Cluster - Lab Grown""",15.5,2024-11-22,,,WorthPoint
bismuth-crystal,3.3LB Bismuth Crystal Cluster Plate + Display Stand Large 1516g Blue Gold Purpe,129,2024-11-20,1516,0.09,WorthPoint
bismuth-crystal,Rainbow Bismuth Crystal Specimen From England 57.2 Grams Display,9.99,2024-11-20,57.2,0.17,WorthPoint
bismuth-crystal,2.75LB Cubic Bismuth Crystal Cluster Large 1236g Blue Gold Purple Aura Energy XL,159,2024-11-16,1236,0.13,WorthPoint
bismuth-crystal,102cts Rainbow Bismuth Crystal Mineral Specimen,25,2024-11-16,20.4,1.23,WorthPoint
bismuth-crystal,Lot Of 6 Premium Rainbow Bismuth Crystal Clusters 220g,34.9,2024-11-16,220,0.16,WorthPoint
bismuth-crystal,2lb Rainbow Bismuth Crystal Cluster Large 936g,89,2024-11-14,936,0.1,WorthPoint
bismuth-crystal,Lot Of 3 Bismuth Crystal Skulls - 3 Piece Rainbow Bismuth Crystal Skull Lot,19.99,2024-11-12,,,WorthPoint
bismuth-crystal,5 Pc Bismuth Crystal Specimens Raw Freeform Healing Riki Witchcraft,15,2024-11-09,,,WorthPoint
